transcript	gene	length	cds_start	cds_stop	orf_start	orf_stop	tx_count_for_gene
ENST00000546424	CASP9	4463	246	1511	1010	1136	11
ENST00000375890	CASP9	1351	262	1263	777	903	11
ENST00000400777	CASP9	1878	1	457	815	941	11
ENST00000333868	CASP9	2019	96	1346	860	986	11
ENST00000474305	CASP9	1111	1	288	625	751	11
ENST00000447522	CASP9	954	156	954	671	797	11
ENST00000375847	DNAJC16	6069	165	2513	2958	3180	10
ENST00000616884	DNAJC16	5882	916	2328	2773	2995	10
ENST00000475133	DNAJC16	6299	165	1952	3188	3410	10
ENST00000375826	AGMAT	2500	144	1202	1172	1286	1
ENST00000320153	DDI2	2076	1	300	787	970	6
ENST00000480945	DDI2	10625	172	1371	1349	1532	6
ENST00000642363	None	None	None	None	2030	2339	0
ENST00000375799	PLEKHM2	4122	228	3287	2377	2686	4
ENST00000477849	PLEKHM2	1057	None	None	27	336	4
ENST00000375793	PLEKHM2	4004	170	3169	2259	2568	4
ENST00000642363	None	None	None	None	626	770	0
ENST00000375799	PLEKHM2	4122	228	3287	850	994	4
ENST00000294454	SLC25A34	2986	82	996	2055	2226	3
ENST00000294454	SLC25A34	2986	82	996	1089	1335	3
ENST00000294454	SLC25A34	2986	82	996	332	461	3
ENST00000375771	FBLIM1	3498	444	1565	1276	1507	15
ENST00000375766	FBLIM1	3695	641	1762	1473	1704	15
ENST00000332305	FBLIM1	1530	32	862	573	804	15
ENST00000375759	SPEN	12232	205	11199	2918	3017	5
ENST00000375759	SPEN	12232	205	11199	1493	1622	5
ENST00000442985	SPEN	891	1	891	508	637	5
ENST00000375759	SPEN	12232	205	11199	10754	10847	5
ENST00000375759	SPEN	12232	205	11199	551	1301	5
ENST00000375759	SPEN	12232	205	11199	41	143	5
ENST00000449495	ARHGEF19	921	1	921	400	658	6
ENST00000270747	ARHGEF19	3029	138	2546	1471	1729	6
ENST00000478117	ARHGEF19	2035	None	None	261	519	6
ENST00000270747	ARHGEF19	3029	138	2546	2546	2672	6
ENST00000478117	ARHGEF19	2035	None	None	1302	1428	6
ENST00000375599	RSG1	1545	421	1197	221	326	2
ENST00000375592	FBXO42	6202	218	2371	4239	4560	4
ENST00000444116	FBXO42	945	50	945	807	936	4
ENST00000375592	FBXO42	6202	218	2371	1821	1950	4
ENST00000456164	FBXO42	1153	258	1153	1015	1144	4
ENST00000375592	FBXO42	6202	218	2371	3179	3290	4
ENST00000401088	SZRD1	3636	176	634	2174	2270	10
ENST00000401089	SZRD1	3447	41	442	1982	2078	10
ENST00000492354	SZRD1	3401	1	399	1939	2035	10
ENST00000496239	NECAP2	4619	None	None	3727	3976	12
ENST00000443980	NECAP2	1929	27	848	1037	1286	12
ENST00000337132	NECAP2	2070	91	882	1177	1426	12
ENST00000337132	NECAP2	2070	91	882	1610	1808	12
ENST00000443980	NECAP2	1929	27	848	1470	1668	12
ENST00000492095	NECAP2	1787	20	811	1328	1526	12
ENST00000496239	NECAP2	4619	None	None	4160	4358	12
ENST00000432949	NBPF1	4176	889	4176	1638	1884	7
ENST00000430580	NBPF1	5932	889	4308	1638	1884	7
ENST00000430580	NBPF1	5932	889	4308	4996	5221	7
ENST00000432949	NBPF1	4176	889	4176	530	626	7
ENST00000430580	NBPF1	5932	889	4308	530	626	7
ENST00000545160	MST1L	559	None	None	393	513	5
ENST00000442552	MST1L	2185	None	None	86	206	5
ENST00000624762	MST1L	3995	None	None	86	206	5
ENST00000624762	MST1L	3995	None	None	1316	1607	5
ENST00000455405	MST1L	3184	None	None	2965	3136	5
ENST00000375534	MFAP2	970	4	552	251	488	6
ENST00000490075	MFAP2	2371	None	None	1652	1889	6
ENST00000375535	MFAP2	1260	291	842	541	778	6
ENST00000510069	ATP13A2	962	1	962	645	780	15
ENST00000617114	ATP13A2	1723	1037	1723	897	1032	15
ENST00000463860	ATP13A2	1639	None	None	330	465	15
ENST00000452699	ATP13A2	3981	191	3718	897	1032	15
ENST00000341676	ATP13A2	3681	178	3654	884	1019	15
ENST00000326735	ATP13A2	3840	35	3577	756	891	15
ENST00000341676	ATP13A2	3681	178	3654	3278	3419	15
ENST00000502418	ATP13A2	1201	1	1197	821	962	15
ENST00000375486	PADI2	4345	65	2062	3685	3829	4
ENST00000375486	PADI2	4345	65	2062	3615	3786	4
ENST00000375471	PADI1	3846	93	2084	3262	3355	3
ENST00000460293	PADI1	3124	None	None	2541	2634	3
ENST00000648847	None	None	None	None	1690	1783	0
ENST00000375471	PADI1	3846	93	2084	1129	1228	3
ENST00000375460	PADI3	3189	41	2035	2198	2366	1
ENST00000375436	RCC2	4087	189	1757	812	980	3
ENST00000375433	RCC2	2030	48	1616	671	839	3
ENST00000375433	RCC2	2030	48	1616	1616	1706	3
ENST00000375436	RCC2	4087	189	1757	1757	1847	3
ENST00000375436	RCC2	4087	189	1757	3053	3194	3
ENST00000251296	IGSF21	1943	384	1787	314	476	4
ENST00000400664	KLHDC7A	5145	1	2334	3375	3564	1
ENST00000400664	KLHDC7A	5145	1	2334	311	608	1
ENST00000420770	PAX7	5538	84	1601	1869	2112	3
ENST00000375375	PAX7	2260	599	2161	1551	1698	3
ENST00000400661	PAX7	1700	81	1637	1027	1174	3
ENST00000420770	PAX7	5538	84	1601	1036	1183	3
ENST00000375371	TAS1R2	2542	23	2542	1384	1612	1
ENST00000290597	ALDH4A1	2124	31	1722	1409	1523	6
ENST00000494072	RP13-279N23.2	4369	1	889	2431	2545	1
ENST00000538309	ALDH4A1	1940	317	1828	1515	1629	6
ENST00000375341	ALDH4A1	3363	259	1950	1637	1751	6
ENST00000538839	ALDH4A1	2957	6	1544	1438	1786	6
ENST00000375341	ALDH4A1	3363	259	1950	1844	2192	6
ENST00000375341	ALDH4A1	3363	259	1950	2531	2660	6
ENST00000538839	ALDH4A1	2957	6	1544	2125	2254	6
ENST00000455833	IFFO2	6188	355	1908	5821	5965	3
ENST00000494072	RP13-279N23.2	4369	1	889	252	369	1
ENST00000455833	IFFO2	6188	355	1908	1271	1388	3
ENST00000375254	UBR4	15906	29	15580	5487	5592	17
ENST00000419533	UBR4	5583	None	None	3107	3212	17
ENST00000417040	UBR4	6175	1	6175	1589	1694	17
ENST00000419533	UBR4	5583	None	None	182	305	17
ENST00000375254	UBR4	15906	29	15580	2562	2685	17
ENST00000375254	UBR4	15906	29	15580	1080	1191	17
ENST00000477853	EMC1	6664	44	3025	4655	4775	14
ENST00000375199	EMC1	5408	1	2979	4609	4729	14
ENST00000480380	EMC1	3892	None	None	3093	3213	14
ENST00000330263	MRTO4	2315	298	1017	1954	2056	3
ENST00000330263	MRTO4	2315	298	1017	393	546	3
ENST00000621723	NBL1	2133	261	806	1934	2090	13
ENST00000618761	NBL1	2051	179	724	1852	2008	13
ENST00000622566	NBL1	2109	237	782	1910	2066	13
ENST00000615215	NBL1	2160	186	833	1961	2117	13
ENST00000548815	NBL1	1953	81	626	1754	1910	13
ENST00000375136	NBL1	2172	304	849	1977	2133	13
ENST00000375136	NBL1	2172	304	849	1741	1888	13
ENST00000548815	NBL1	1953	81	626	1518	1665	13
ENST00000621723	NBL1	2133	261	806	1698	1845	13
ENST00000615215	NBL1	2160	186	833	1725	1872	13
ENST00000622566	NBL1	2109	237	782	1674	1821	13
ENST00000618761	NBL1	2051	179	724	1616	1763	13
ENST00000322753	MINOS1	3712	57	293	1468	1609	10
ENST00000617872	MINOS1	3678	70	258	1433	1574	10
ENST00000375121	RNF186	1250	178	861	872	1073	1
ENST00000375116	PLA2G2E	785	59	487	23	488	1
ENST00000469162	PLA2G2A	871	None	None	288	420	7
ENST00000482011	PLA2G2A	735	None	None	394	526	7
ENST00000375111	PLA2G2A	970	273	707	394	526	7
ENST00000400520	PLA2G2A	974	271	705	392	524	7
ENST00000491964	PLA2G2A	903	None	None	354	486	7
ENST00000649436	None	None	None	None	230	362	0
ENST00000375108	PLA2G5	1161	269	685	147	273	8
ENST00000489871	PLA2G5	1092	None	None	466	592	8
ENST00000375102	PLA2G2F	2723	103	738	635	755	2
ENST00000375099	UBXN10	5571	85	927	3393	3486	1
ENST00000289815	VWA5B1	4475	197	3844	1590	1701	8
ENST00000485375	VWA5B1	3776	197	751	1534	1645	8
ENST00000473325	VWA5B1	3725	179	1075	1738	1849	8
ENST00000375079	VWA5B1	3859	197	3859	1590	1701	8
ENST00000485375	VWA5B1	3776	197	751	1285	1435	8
ENST00000473325	VWA5B1	3725	179	1075	1489	1639	8
ENST00000289815	VWA5B1	4475	197	3844	1341	1491	8
ENST00000375079	VWA5B1	3859	197	3859	1341	1491	8
ENST00000264198	MUL1	2438	138	1196	890	986	1
ENST00000264198	MUL1	2438	138	1196	1399	1516	1
ENST00000375071	CDA	963	183	623	352	502	2
ENST00000375071	CDA	963	183	623	10	214	2
ENST00000415136	DDOST	2126	144	1514	847	1018	6
ENST00000602624	DDOST	1963	42	1361	694	865	6
ENST00000375048	DDOST	2079	107	1477	810	981	6
ENST00000415136	DDOST	2126	144	1514	1787	1889	6
ENST00000602624	DDOST	1963	42	1361	1634	1736	6
ENST00000451424	PINK1-AS	4443	None	None	88	190	1
ENST00000375048	DDOST	2079	107	1477	1750	1852	6
ENST00000477167	KIF17	1805	None	None	1689	1806	9
ENST00000375044	KIF17	3572	213	3002	3456	3573	9
ENST00000493818	KIF17	394	None	None	278	395	9
ENST00000400463	KIF17	3731	75	3161	3615	3732	9
ENST00000490034	KIF17	1931	None	None	1815	1932	9
ENST00000375044	KIF17	3572	213	3002	1444	1744	9
ENST00000400463	KIF17	3731	75	3161	1606	1906	9
ENST00000247986	KIF17	3969	312	3401	1843	2143	9
ENST00000438975	EIF4G3	1270	619	1270	33	123	14
ENST00000411888	EIF4G3	1122	463	1122	6	96	14
ENST00000374935	EIF4G3	5567	623	4540	37	127	14
ENST00000374935	EIF4G3	5567	623	4540	1974	2070	14
ENST00000400422	EIF4G3	5762	582	5447	2881	2977	14
ENST00000264211	EIF4G3	5802	196	4953	2387	2483	14
ENST00000602326	EIF4G3	6196	585	5360	2794	2890	14
ENST00000634879	EIF4G3	5325	1	5325	2759	2855	14
ENST00000342104	NBPF3	3704	325	2190	1517	1676	13
ENST00000619554	NBPF3	1831	72	1805	1132	1291	13
ENST00000318249	NBPF3	3591	176	2077	1404	1563	13
ENST00000434838	NBPF3	2727	144	305	2122	2281	13
ENST00000318220	NBPF3	4401	352	513	2109	2268	13
ENST00000469876	NBPF3	981	None	None	387	546	13
ENST00000454000	NBPF3	2133	361	2052	1379	1538	13
ENST00000318249	NBPF3	3591	176	2077	1929	2025	13
ENST00000342104	NBPF3	3704	325	2190	2042	2138	13
ENST00000318220	NBPF3	4401	352	513	2634	2730	13
ENST00000454000	NBPF3	2133	361	2052	1904	2000	13
ENST00000619554	NBPF3	1831	72	1805	1657	1753	13
ENST00000308271	USP48	4595	650	3757	3939	4062	15
ENST00000400301	USP48	4309	239	3190	3372	3495	15
ENST00000374732	USP48	3037	958	2523	2705	2828	15
ENST00000484271	LDLRAD2	940	None	None	151	319	3
ENST00000374695	HSPG2	14327	81	13256	6911	7355	14
ENST00000374695	HSPG2	14327	81	13256	14163	14298	14
ENST00000486901	HSPG2	3586	None	None	3422	3557	14
ENST00000374695	HSPG2	14327	81	13256	502	1033	14
ENST00000374695	HSPG2	14327	81	13256	4255	4414	14
ENST00000315554	CDC42	1452	105	680	1129	1249	5
ENST00000290167	WNT4	3845	45	1100	1231	1498	3
ENST00000290167	WNT4	3845	45	1100	1876	2029	3
ENST00000374651	ZBTB40	8368	224	3607	6154	6277	4
ENST00000404138	ZBTB40	8992	512	4231	6778	6901	4
ENST00000375647	ZBTB40	8685	208	3927	6474	6597	4
ENST00000375647	ZBTB40	8685	208	3927	6931	7042	4
ENST00000374651	ZBTB40	8368	224	3607	6611	6722	4
ENST00000404138	ZBTB40	8992	512	4231	7235	7346	4
ENST00000374651	ZBTB40	8368	224	3607	5240	5366	4
ENST00000404138	ZBTB40	8992	512	4231	5864	5990	4
ENST00000375647	ZBTB40	8685	208	3927	5560	5686	4
ENST00000374651	ZBTB40	8368	224	3607	4907	5051	4
ENST00000404138	ZBTB40	8992	512	4231	5531	5675	4
ENST00000375647	ZBTB40	8685	208	3927	5227	5371	4
ENST00000650433	None	None	None	None	842	971	0
ENST00000400239	ZBTB40	1855	496	1855	1091	1220	4
ENST00000404138	ZBTB40	8992	512	4231	1107	1236	4
ENST00000374651	ZBTB40	8368	224	3607	819	948	4
ENST00000375647	ZBTB40	8685	208	3927	803	932	4
ENST00000375647	ZBTB40	8685	208	3927	3431	3692	4
ENST00000404138	ZBTB40	8992	512	4231	3735	3996	4
ENST00000374651	ZBTB40	8368	224	3607	3111	3372	4
ENST00000375647	ZBTB40	8685	208	3927	7883	8042	4
ENST00000404138	ZBTB40	8992	512	4231	8187	8346	4
ENST00000374651	ZBTB40	8368	224	3607	7563	7722	4
ENST00000375647	ZBTB40	8685	208	3927	44	407	4
ENST00000374651	ZBTB40	8368	224	3607	60	423	4
ENST00000166244	EPHA8	4943	73	3090	2609	2969	2
ENST00000374644	EPHA8	1802	73	1560	365	638	2
ENST00000166244	EPHA8	4943	73	3090	365	638	2
ENST00000166244	EPHA8	4943	73	3090	4153	4594	2
ENST00000374639	C1QC	1183	119	856	570	747	3
ENST00000374637	C1QC	1089	248	985	699	876	3
ENST00000374640	C1QC	1163	99	836	550	727	3
ENST00000510260	C1QB	677	218	677	423	648	4
ENST00000509305	C1QB	1254	347	1102	552	777	4
ENST00000314933	C1QB	1044	133	894	344	569	4
ENST00000432749	C1QB	977	292	977	497	722	4
ENST00000400191	EPHB2	10816	19	3186	2129	2222	7
ENST00000374627	EPHB2	4014	25	2865	2120	2213	7
ENST00000374630	EPHB2	3152	19	2979	2129	2222	7
ENST00000374632	EPHB2	3677	14	2977	2127	2220	7
ENST00000374627	EPHB2	4014	25	2865	408	651	7
ENST00000544305	EPHB2	1709	145	1593	546	789	7
ENST00000374630	EPHB2	3152	19	2979	420	663	7
ENST00000374632	EPHB2	3677	14	2977	415	658	7
ENST00000400191	EPHB2	10816	19	3186	420	663	7
ENST00000400191	EPHB2	10816	19	3186	3607	3712	7
ENST00000374632	EPHB2	3677	14	2977	3302	3449	7
ENST00000400191	EPHB2	10816	19	3186	3211	3358	7
ENST00000302291	LUZP1	8898	803	4033	2559	2706	5
ENST00000418342	LUZP1	8421	319	3549	2075	2222	5
ENST00000314174	LUZP1	3715	172	3252	1928	2075	5
ENST00000302291	LUZP1	8898	803	4033	3477	3594	5
ENST00000314174	LUZP1	3715	172	3252	2846	2963	5
ENST00000418342	LUZP1	8421	319	3549	2993	3110	5
ENST00000374619	HTR1D	2835	511	1644	1214	1343	1
ENST00000374608	ZNF436	3788	382	1794	2296	2386	2
ENST00000314011	ZNF436	4071	138	1550	2052	2142	2
ENST00000374608	ZNF436	3788	382	1794	3287	3509	2
ENST00000314011	ZNF436	4071	138	1550	3043	3265	2
ENST00000450454	TCEA3	1559	108	1154	1123	1231	6
ENST00000476978	TCEA3	855	1	237	1001	1124	6
ENST00000361729	E2F2	5191	428	1741	2575	2749	2
ENST00000361729	E2F2	5191	428	1741	3398	3593	2
ENST00000361729	E2F2	5191	428	1741	2976	3204	2
ENST00000458455	RPL11	721	1	525	653	878	5
ENST00000467075	RPL11	377	None	None	590	815	5
ENST00000374550	RPL11	634	46	582	435	660	5
ENST00000643754	None	None	None	None	374	599	0
ENST00000374502	LYPLA2	1072	57	599	94	250	10
ENST00000374503	LYPLA2	868	75	623	112	268	10
ENST00000495365	LYPLA2	842	None	None	112	268	10
ENST00000374505	LYPLA2	907	91	504	128	284	10
ENST00000484146	SRSF10	1089	102	599	847	952	16
ENST00000341154	SRSF10	2839	None	None	1869	1974	16
ENST00000453840	SRSF10	1808	42	590	838	943	16
ENST00000374452	SRSF10	1194	54	575	1086	1191	16
ENST00000473858	SRSF10	778	77	199	664	769	16
ENST00000344989	SRSF10	3487	77	628	876	981	16
ENST00000374434	MYOM3	5804	164	4477	2304	2748	4
ENST00000270800	IL22RA1	2798	40	1764	1922	2018	1
ENST00000327535	IFNLR1	4549	14	1576	3421	3565	5
ENST00000327535	IFNLR1	4549	14	1576	1894	2017	5
ENST00000327535	IFNLR1	4549	14	1576	4226	4469	5
ENST00000327535	IFNLR1	4549	14	1576	3557	3695	5
ENST00000528064	GRHL3	1683	47	205	386	512	9
ENST00000356046	GRHL3	2804	304	1974	677	803	9
ENST00000361548	GRHL3	2869	231	2039	742	868	9
ENST00000350501	GRHL3	2119	128	2008	639	765	9
ENST00000236255	GRHL3	1870	47	1870	573	699	9
ENST00000356046	GRHL3	2804	304	1974	123	246	9
ENST00000003912	NIPAL3	5481	716	1690	2563	2785	7
ENST00000538532	RCAN3	2640	173	898	2276	2435	11
ENST00000436717	RCAN3	2574	281	832	2210	2369	11
ENST00000374395	RCAN3	6802	314	1039	2417	2576	11
ENST00000610732	RCAN3	2662	195	920	2298	2457	11
ENST00000618490	RCAN3	2386	294	644	2022	2181	11
ENST00000616511	RCAN3	2527	435	785	2163	2322	11
ENST00000323848	SRRM1	4011	316	3030	3318	3426	23
ENST00000447431	SRRM1	3691	6	2468	3003	3111	23
ENST00000488683	CLIC4	2723	173	934	469	583	4
ENST00000497755	CLIC4	672	None	None	506	620	4
ENST00000374379	CLIC4	4346	198	959	494	608	4
ENST00000374379	CLIC4	4346	198	959	3389	3491	4
ENST00000308873	RUNX3	3861	10	1257	2188	2377	5
ENST00000399916	RUNX3	4340	440	1729	2660	2849	5
ENST00000308873	RUNX3	3861	10	1257	2996	3191	5
ENST00000399916	RUNX3	4340	440	1729	3468	3663	5
ENST00000480937	TMEM50A	1102	None	None	519	621	6
ENST00000374358	TMEM50A	2683	554	1027	1018	1120	6
ENST00000498135	TMEM50A	776	None	None	505	607	6
ENST00000491936	TMEM50A	965	None	None	396	498	6
ENST00000340849	RHCE	1087	10	813	761	869	10
ENST00000413854	RHCE	1198	21	1139	1087	1195	10
ENST00000374343	TMEM57	3917	180	2174	3424	3556	3
ENST00000399766	TMEM57	3294	242	1555	2805	2937	3
ENST00000374329	MAN1C1	2461	595	1800	1918	2146	8
ENST00000611903	MAN1C1	4647	961	2049	2348	2576	8
ENST00000263979	MAN1C1	2627	614	1966	2084	2312	8
ENST00000487493	MAN1C1	1145	None	None	760	988	8
ENST00000374332	MAN1C1	4641	331	2223	2341	2569	8
ENST00000611903	MAN1C1	4647	961	2049	2466	2823	8
ENST00000374332	MAN1C1	4641	331	2223	2459	2816	8
ENST00000263979	MAN1C1	2627	614	1966	2202	2559	8
ENST00000374329	MAN1C1	2461	595	1800	2036	2393	8
ENST00000361547	SEPN1	4334	56	1828	3256	3541	5
ENST00000354177	SEPN1	4227	56	1726	3154	3439	5
ENST00000374315	SEPN1	4212	39	1709	3137	3422	5
ENST00000630065	SEPN1	2994	293	493	1921	2206	5
ENST00000361547	SEPN1	4334	56	1828	1425	1536	5
ENST00000374315	SEPN1	4212	39	1709	1306	1417	5
ENST00000630065	SEPN1	2994	293	493	90	201	5
ENST00000354177	SEPN1	4227	56	1726	2832	2937	5
ENST00000374315	SEPN1	4212	39	1709	2815	2920	5
ENST00000630065	SEPN1	2994	293	493	1599	1704	5
ENST00000361547	SEPN1	4334	56	1828	2934	3039	5
ENST00000374298	AUNIP	2116	56	1129	1366	1465	3
ENST00000374296	PAQR7	3297	668	1708	1715	1820	1
ENST00000374282	PAFAH2	3581	181	1359	2895	3018	7
ENST00000374282	PAFAH2	3581	181	1359	956	1061	7
ENST00000374284	PAFAH2	2523	126	1304	901	1006	7
ENST00000374280	EXTL1	4015	868	2898	2684	2783	4
ENST00000374280	EXTL1	4015	868	2898	3739	3859	4
ENST00000374280	EXTL1	4015	868	2898	1613	1826	4
ENST00000374272	TRIM63	1770	140	1201	1210	1366	2
ENST00000374272	TRIM63	1770	140	1201	1507	1636	2
ENST00000480617	CNKSR1	467	None	None	255	387	14
ENST00000528281	CNKSR1	842	1	236	608	740	14
ENST00000361530	CNKSR1	2625	146	2287	1455	1587	14
ENST00000374253	CNKSR1	2538	40	2202	1370	1502	14
ENST00000531191	CNKSR1	2673	1008	2375	1543	1675	14
ENST00000482227	CNKSR1	2507	37	726	1341	1473	14
ENST00000270792	SH3BGRL3	1661	981	1262	1390	1630	2
ENST00000270792	SH3BGRL3	1661	981	1262	580	985	2
ENST00000475866	AIM1L	1548	151	1548	2289	2397	10
ENST00000308182	AIM1L	5245	151	5136	1436	1544	10
ENST00000527815	AIM1L	2523	51	2414	1436	1544	10
ENST00000308182	AIM1L	5245	151	5136	515	629	10
ENST00000475866	AIM1L	1548	151	1548	1368	1482	10
ENST00000527815	AIM1L	2523	51	2414	515	629	10
ENST00000254231	LIN28A	3458	76	705	1272	1389	2
ENST00000326279	LIN28A	4008	115	744	1311	1428	2
ENST00000360009	DHDDS	3245	78	1082	1376	1532	25
ENST00000434391	DHDDS	3338	151	372	1469	1625	25
ENST00000431933	DHDDS	2673	1	510	804	960	25
ENST00000526792	RPS6KA1	2596	435	2366	1489	1585	20
ENST00000374168	RPS6KA1	3186	155	2362	1485	1581	20
ENST00000374166	RPS6KA1	3131	144	2318	1441	1537	20
ENST00000530003	RPS6KA1	3023	51	2210	1333	1429	20
ENST00000531113	RPS6KA1	2089	None	None	1283	1379	20
ENST00000374163	RPS6KA1	3202	60	674	1496	1592	20
ENST00000531382	RPS6KA1	2359	50	2284	1407	1503	20
ENST00000430799	ARID1A	6521	395	6100	3831	3936	17
ENST00000374152	ARID1A	6460	752	6460	4191	4296	17
ENST00000636072	ARID1A	1128	None	None	982	1087	17
ENST00000636219	ARID1A	7058	1	5712	3443	3548	17
ENST00000324856	ARID1A	8577	372	7229	4960	5065	17
ENST00000324856	ARID1A	8577	372	7229	6259	6415	17
ENST00000457599	ARID1A	6268	1	6207	5237	5393	17
ENST00000430799	ARID1A	6521	395	6100	5130	5286	17
ENST00000637788	ARID1A	3046	None	None	1688	1844	17
ENST00000466382	ARID1A	2699	1	434	1305	1461	17
ENST00000532781	ARID1A	2583	1	566	1386	1542	17
ENST00000374152	ARID1A	6460	752	6460	5490	5646	17
ENST00000636219	ARID1A	7058	1	5712	4742	4898	17
ENST00000615191	ARID1A	3804	284	3709	3138	3573	17
ENST00000636072	ARID1A	1128	None	None	400	835	17
ENST00000636219	ARID1A	7058	1	5712	2861	3296	17
ENST00000430799	ARID1A	6521	395	6100	3249	3684	17
ENST00000374152	ARID1A	6460	752	6460	3609	4044	17
ENST00000324856	ARID1A	8577	372	7229	4378	4813	17
ENST00000615191	ARID1A	3804	284	3709	318	432	17
ENST00000430799	ARID1A	6521	395	6100	429	543	17
ENST00000637465	ARID1A	699	82	699	116	230	17
ENST00000324856	ARID1A	8577	372	7229	1555	1669	17
ENST00000524572	ARID1A	546	179	546	213	327	17
ENST00000636219	ARID1A	7058	1	5712	41	155	17
ENST00000457599	ARID1A	6268	1	6207	1184	1298	17
ENST00000374152	ARID1A	6460	752	6460	786	900	17
ENST00000374142	ZDHHC18	5020	96	1262	1973	2084	5
ENST00000339276	SFN	1320	76	822	1190	1283	1
ENST00000374089	SLC9A1	3165	None	None	1791	1962	6
ENST00000263980	SLC9A1	4516	577	3024	3142	3313	6
ENST00000361771	WDTC1	4275	384	2414	466	706	5
ENST00000319394	WDTC1	4819	536	2569	618	858	5
ENST00000447062	WDTC1	3115	8	1855	90	330	5
ENST00000471456	TMEM222	2861	None	None	2404	2632	11
ENST00000464720	TMEM222	1665	51	269	1207	1435	11
ENST00000470223	TMEM222	2841	None	None	2384	2612	11
ENST00000608611	TMEM222	1511	50	577	1053	1281	11
ENST00000611517	TMEM222	1613	54	680	1156	1384	11
ENST00000374076	TMEM222	1599	39	665	1141	1369	11
ENST00000374040	MAP3K6	4309	262	4104	2165	2354	8
ENST00000357582	MAP3K6	4136	270	4136	2197	2386	8
ENST00000493901	MAP3K6	4309	241	4107	2168	2357	8
ENST00000357582	MAP3K6	4136	270	4136	1588	1702	8
ENST00000374040	MAP3K6	4309	262	4104	1556	1670	8
ENST00000493901	MAP3K6	4309	241	4107	1559	1673	8
ENST00000357582	MAP3K6	4136	270	4136	3865	3955	8
ENST00000374040	MAP3K6	4309	262	4104	3833	3923	8
ENST00000486046	MAP3K6	444	1	248	43	133	8
ENST00000493901	MAP3K6	4309	241	4107	3836	3926	8
ENST00000470890	MAP3K6	956	None	None	650	740	8
ENST00000618852	WASF2	5676	217	1713	911	1136	2
ENST00000399173	FGR	2483	272	1861	2181	2292	7
ENST00000374004	FGR	2350	147	1736	2056	2167	7
ENST00000374005	FGR	2729	290	1879	2199	2310	7
ENST00000362020	IFI6	828	109	513	608	797	3
ENST00000339145	IFI6	822	89	505	600	789	3
ENST00000361157	IFI6	841	129	521	616	805	3
ENST00000419687	FAM76A	1661	86	769	1332	1422	7
ENST00000373954	FAM76A	3567	103	1026	1589	1679	7
ENST00000373949	FAM76A	2273	54	890	1453	1543	7
ENST00000373943	STX12	3079	126	956	1265	1412	5
ENST00000373943	STX12	3079	126	956	1839	1932	5
ENST00000373943	STX12	3079	126	956	2106	2298	5
ENST00000373884	XKR8	2692	609	1796	718	1213	2
ENST00000373884	XKR8	2692	609	1796	2259	2526	2
ENST00000436342	EYA3	5943	262	1824	4434	4527	8
ENST00000373871	EYA3	6085	242	1963	4573	4666	8
ENST00000540618	EYA3	5885	183	1766	4376	4469	8
ENST00000465645	ATPIF1	1855	31	213	365	653	4
ENST00000465645	ATPIF1	1855	31	213	1139	1334	4
ENST00000253063	SESN2	3453	322	1764	2842	3061	1
ENST00000253063	SESN2	3453	322	1764	2655	2799	1
ENST00000373842	MED18	1833	210	836	888	1035	5
ENST00000373839	PHACTR4	6190	262	2370	2084	2189	9
ENST00000493669	PHACTR4	3078	121	312	2092	2197	9
ENST00000373836	PHACTR4	3107	215	2353	2067	2172	9
ENST00000632421	PHACTR4	3375	155	280	2093	2198	9
ENST00000478232	RCC1	509	None	None	320	434	12
ENST00000398958	RCC1	2715	261	1526	1228	1342	12
ENST00000373833	RCC1	2844	286	1551	1253	1367	12
ENST00000373832	RCC1	2424	183	1448	1150	1264	12
ENST00000373831	RCC1	1577	62	1420	1122	1236	12
ENST00000649185	None	None	None	None	1427	1541	0
ENST00000373832	RCC1	2424	183	1448	1522	1648	12
ENST00000373833	RCC1	2844	286	1551	1625	1751	12
ENST00000649185	None	None	None	None	1799	1925	0
ENST00000398958	RCC1	2715	261	1526	1600	1726	12
ENST00000373816	GMEB1	6410	139	1830	1658	1748	4
